Path, Label
0,/mnist/training/010755.jpg
0,/mnist/training/01076.jpg
0,/mnist/training/010773.jpg
0,/mnist/training/01078.jpg
0,/mnist/training/010781.jpg
0,/mnist/training/0108.jpg
0,/mnist/training/010801.jpg
0,/mnist/training/010806.jpg
0,/mnist/training/010821.jpg
0,/mnist/training/010840.jpg
0,/mnist/training/010844.jpg
0,/mnist/training/010849.jpg
0,/mnist/training/010859.jpg
0,/mnist/training/010861.jpg
0,/mnist/training/010874.jpg
0,/mnist/training/01090.jpg
0,/mnist/training/010909.jpg
0,/mnist/training/010914.jpg
0,/mnist/training/010916.jpg
0,/mnist/training/010919.jpg
0,/mnist/training/010924.jpg
0,/mnist/training/01093.jpg
0,/mnist/training/010938.jpg
0,/mnist/training/010974.jpg
0,/mnist/training/010975.jpg
0,/mnist/training/010992.jpg
0,/mnist/training/011003.jpg
0,/mnist/training/011014.jpg
0,/mnist/training/011019.jpg
0,/mnist/training/01102.jpg
0,/mnist/training/011022.jpg
0,/mnist/training/011026.jpg
0,/mnist/training/011027.jpg
0,/mnist/training/011029.jpg
0,/mnist/training/011036.jpg
0,/mnist/training/011041.jpg
0,/mnist/training/011045.jpg
0,/mnist/training/011052.jpg
0,/mnist/training/011060.jpg
0,/mnist/training/01107.jpg
0,/mnist/training/011071.jpg
0,/mnist/training/011072.jpg
0,/mnist/training/011077.jpg
0,/mnist/training/011091.jpg
0,/mnist/training/011105.jpg
0,/mnist/training/011116.jpg
0,/mnist/training/011129.jpg
0,/mnist/training/011133.jpg
0,/mnist/training/011162.jpg
0,/mnist/training/011172.jpg
0,/mnist/training/011187.jpg
0,/mnist/training/011217.jpg
0,/mnist/training/011222.jpg
0,/mnist/training/011231.jpg
0,/mnist/training/011240.jpg
0,/mnist/training/011267.jpg
0,/mnist/training/011269.jpg
0,/mnist/training/01128.jpg
0,/mnist/training/011281.jpg
0,/mnist/training/011295.jpg
0,/mnist/training/011304.jpg
0,/mnist/training/011315.jpg
0,/mnist/training/011318.jpg
0,/mnist/training/011320.jpg
0,/mnist/training/011330.jpg
0,/mnist/training/011335.jpg
0,/mnist/training/011340.jpg
0,/mnist/training/011354.jpg
0,/mnist/training/011361.jpg
0,/mnist/training/01137.jpg
0,/mnist/training/011379.jpg
0,/mnist/training/011391.jpg
0,/mnist/training/0114.jpg
0,/mnist/training/011403.jpg
0,/mnist/training/011409.jpg
0,/mnist/training/011422.jpg
0,/mnist/training/011428.jpg
0,/mnist/training/011429.jpg
0,/mnist/training/011451.jpg
0,/mnist/training/011453.jpg
0,/mnist/training/011462.jpg
0,/mnist/training/011501.jpg
0,/mnist/training/011514.jpg
0,/mnist/training/01152.jpg
0,/mnist/training/011526.jpg
0,/mnist/training/011532.jpg
0,/mnist/training/011541.jpg
0,/mnist/training/011559.jpg
0,/mnist/training/011562.jpg
0,/mnist/training/011574.jpg
0,/mnist/training/011577.jpg
0,/mnist/training/011584.jpg
0,/mnist/training/011588.jpg
0,/mnist/training/011597.jpg
0,/mnist/training/011605.jpg
0,/mnist/training/011612.jpg
0,/mnist/training/011615.jpg
0,/mnist/training/011620.jpg
0,/mnist/training/011636.jpg
0,/mnist/training/011639.jpg
0,/mnist/training/011654.jpg
0,/mnist/training/011657.jpg
0,/mnist/training/011661.jpg
0,/mnist/training/011675.jpg
0,/mnist/training/01168.jpg
0,/mnist/training/011683.jpg
0,/mnist/training/011694.jpg
0,/mnist/training/011701.jpg
0,/mnist/training/011712.jpg
0,/mnist/training/011729.jpg
0,/mnist/training/011742.jpg
0,/mnist/training/011746.jpg
0,/mnist/training/011754.jpg
0,/mnist/training/011758.jpg
0,/mnist/training/011779.jpg
0,/mnist/training/011780.jpg
0,/mnist/training/01179.jpg
0,/mnist/training/011791.jpg
0,/mnist/training/011792.jpg
0,/mnist/training/011794.jpg
0,/mnist/training/0118.jpg
0,/mnist/training/011807.jpg
0,/mnist/training/011833.jpg
0,/mnist/training/011834.jpg
0,/mnist/training/011845.jpg
0,/mnist/training/011846.jpg
0,/mnist/training/011848.jpg
0,/mnist/training/011851.jpg
0,/mnist/training/011860.jpg
0,/mnist/training/011887.jpg
0,/mnist/training/011888.jpg
0,/mnist/training/0119.jpg
0,/mnist/training/011902.jpg
0,/mnist/training/011911.jpg
0,/mnist/training/011914.jpg
0,/mnist/training/011920.jpg
0,/mnist/training/011933.jpg
0,/mnist/training/011945.jpg
0,/mnist/training/011948.jpg
0,/mnist/training/01195.jpg
0,/mnist/training/011957.jpg
0,/mnist/training/011969.jpg
0,/mnist/training/011973.jpg
0,/mnist/training/011974.jpg
0,/mnist/training/011993.jpg
0,/mnist/training/012004.jpg
0,/mnist/training/012008.jpg
0,/mnist/training/012011.jpg
0,/mnist/training/012020.jpg
0,/mnist/training/012057.jpg
0,/mnist/training/01209.jpg
0,/mnist/training/012095.jpg
0,/mnist/training/0121.jpg
0,/mnist/training/012103.jpg
0,/mnist/training/012107.jpg
0,/mnist/training/012115.jpg
0,/mnist/training/012119.jpg
0,/mnist/training/012134.jpg
0,/mnist/training/012140.jpg
0,/mnist/training/012142.jpg
0,/mnist/training/012144.jpg
0,/mnist/training/012150.jpg
0,/mnist/training/012168.jpg
0,/mnist/training/012180.jpg
0,/mnist/training/012184.jpg
0,/mnist/training/012193.jpg
0,/mnist/training/012195.jpg
0,/mnist/training/012205.jpg
0,/mnist/training/012217.jpg
0,/mnist/training/012219.jpg
0,/mnist/training/012239.jpg
0,/mnist/training/012259.jpg
0,/mnist/training/012264.jpg
0,/mnist/training/012266.jpg
0,/mnist/training/012276.jpg
0,/mnist/training/012313.jpg
0,/mnist/training/012321.jpg
0,/mnist/training/012324.jpg
0,/mnist/training/012325.jpg
0,/mnist/training/012337.jpg
0,/mnist/training/012339.jpg
0,/mnist/training/012351.jpg
0,/mnist/training/012357.jpg
0,/mnist/training/012360.jpg
0,/mnist/training/012374.jpg
0,/mnist/training/012387.jpg
0,/mnist/training/012414.jpg
0,/mnist/training/012421.jpg
0,/mnist/training/012456.jpg
0,/mnist/training/012457.jpg
0,/mnist/training/012477.jpg
0,/mnist/training/012497.jpg
0,/mnist/training/012500.jpg
0,/mnist/training/012504.jpg
0,/mnist/training/012516.jpg
0,/mnist/training/012533.jpg
0,/mnist/training/012542.jpg
0,/mnist/training/012550.jpg
0,/mnist/training/012553.jpg
0,/mnist/training/012554.jpg
0,/mnist/training/012555.jpg
0,/mnist/training/012568.jpg
0,/mnist/training/012573.jpg
0,/mnist/training/012575.jpg
0,/mnist/training/012584.jpg
0,/mnist/training/012605.jpg
0,/mnist/training/012635.jpg
0,/mnist/training/012652.jpg
0,/mnist/training/012653.jpg
0,/mnist/training/012662.jpg
0,/mnist/training/012665.jpg
0,/mnist/training/012666.jpg
0,/mnist/training/012670.jpg
0,/mnist/training/01268.jpg
0,/mnist/training/012686.jpg
0,/mnist/training/012690.jpg
0,/mnist/training/012691.jpg
0,/mnist/training/012703.jpg
0,/mnist/training/012716.jpg
0,/mnist/training/012723.jpg
0,/mnist/training/012732.jpg
0,/mnist/training/012741.jpg
0,/mnist/training/012748.jpg
0,/mnist/training/012764.jpg
0,/mnist/training/012765.jpg
0,/mnist/training/012776.jpg
0,/mnist/training/012785.jpg
0,/mnist/training/012796.jpg
0,/mnist/training/012799.jpg
0,/mnist/training/012837.jpg
0,/mnist/training/012839.jpg
0,/mnist/training/012869.jpg
0,/mnist/training/012872.jpg
0,/mnist/training/012880.jpg
0,/mnist/training/012888.jpg
0,/mnist/training/012897.jpg
0,/mnist/training/012907.jpg
0,/mnist/training/012926.jpg
0,/mnist/training/012927.jpg
0,/mnist/training/012947.jpg
0,/mnist/training/012992.jpg
0,/mnist/training/013005.jpg
0,/mnist/training/013013.jpg
0,/mnist/training/013029.jpg
0,/mnist/training/013030.jpg
0,/mnist/training/013033.jpg
0,/mnist/training/01304.jpg
0,/mnist/training/013044.jpg
0,/mnist/training/013054.jpg
0,/mnist/training/013066.jpg
0,/mnist/training/013074.jpg
0,/mnist/training/013075.jpg
0,/mnist/training/013076.jpg
0,/mnist/training/013077.jpg
0,/mnist/training/013081.jpg
0,/mnist/training/013097.jpg
0,/mnist/training/013098.jpg
0,/mnist/training/01310.jpg
0,/mnist/training/013117.jpg
0,/mnist/training/013126.jpg
0,/mnist/training/013135.jpg
0,/mnist/training/013155.jpg
0,/mnist/training/013164.jpg
0,/mnist/training/013175.jpg
0,/mnist/training/013184.jpg
0,/mnist/training/013196.jpg
0,/mnist/training/013197.jpg
0,/mnist/training/013203.jpg
0,/mnist/training/013206.jpg
0,/mnist/training/013211.jpg
0,/mnist/training/013214.jpg
0,/mnist/training/013215.jpg
0,/mnist/training/013216.jpg
0,/mnist/training/013217.jpg
0,/mnist/training/013230.jpg
0,/mnist/training/013231.jpg
0,/mnist/training/013233.jpg
0,/mnist/training/013238.jpg
0,/mnist/training/013240.jpg
0,/mnist/training/013268.jpg
0,/mnist/training/013280.jpg
0,/mnist/training/013286.jpg
0,/mnist/training/013314.jpg
0,/mnist/training/013335.jpg
0,/mnist/training/013344.jpg
0,/mnist/training/013347.jpg
0,/mnist/training/013366.jpg
0,/mnist/training/013371.jpg
0,/mnist/training/013377.jpg
0,/mnist/training/013397.jpg
0,/mnist/training/013408.jpg
0,/mnist/training/013411.jpg
0,/mnist/training/013450.jpg
0,/mnist/training/013454.jpg
0,/mnist/training/013459.jpg
0,/mnist/training/01346.jpg
0,/mnist/training/013464.jpg
0,/mnist/training/013467.jpg
0,/mnist/training/013483.jpg
0,/mnist/training/01349.jpg
0,/mnist/training/013492.jpg
0,/mnist/training/013497.jpg
0,/mnist/training/013521.jpg
0,/mnist/training/013528.jpg
0,/mnist/training/013544.jpg
0,/mnist/training/013545.jpg
0,/mnist/training/013547.jpg
0,/mnist/training/013582.jpg
0,/mnist/training/013583.jpg
0,/mnist/training/013589.jpg
0,/mnist/training/01359.jpg
0,/mnist/training/013609.jpg
0,/mnist/training/013623.jpg
0,/mnist/training/01363.jpg
0,/mnist/training/013641.jpg
0,/mnist/training/01367.jpg
0,/mnist/training/01368.jpg
0,/mnist/training/013685.jpg
0,/mnist/training/01371.jpg
0,/mnist/training/013719.jpg
0,/mnist/training/01372.jpg
0,/mnist/training/013726.jpg
0,/mnist/training/013729.jpg
0,/mnist/training/013730.jpg
0,/mnist/training/013734.jpg
0,/mnist/training/013738.jpg
0,/mnist/training/013751.jpg
0,/mnist/training/013764.jpg
0,/mnist/training/013769.jpg
0,/mnist/training/01377.jpg
0,/mnist/training/013777.jpg
0,/mnist/training/013779.jpg
0,/mnist/training/013798.jpg
0,/mnist/training/013799.jpg
0,/mnist/training/013807.jpg
0,/mnist/training/013808.jpg
0,/mnist/training/013816.jpg
0,/mnist/training/013822.jpg
0,/mnist/training/013826.jpg
0,/mnist/training/013830.jpg
0,/mnist/training/013833.jpg
0,/mnist/training/013853.jpg
0,/mnist/training/013854.jpg
0,/mnist/training/01386.jpg
0,/mnist/training/01387.jpg
0,/mnist/training/013872.jpg
0,/mnist/training/013873.jpg
0,/mnist/training/013874.jpg
0,/mnist/training/013880.jpg
0,/mnist/training/013889.jpg
0,/mnist/training/013896.jpg
0,/mnist/training/013911.jpg
0,/mnist/training/013913.jpg
0,/mnist/training/013916.jpg
0,/mnist/training/013918.jpg
0,/mnist/training/013921.jpg
0,/mnist/training/013926.jpg
0,/mnist/training/013955.jpg
0,/mnist/training/013962.jpg
0,/mnist/training/013989.jpg
0,/mnist/training/014012.jpg
0,/mnist/training/014019.jpg
0,/mnist/training/01403.jpg
0,/mnist/training/014034.jpg
0,/mnist/training/014039.jpg
0,/mnist/training/014052.jpg
0,/mnist/training/014059.jpg
0,/mnist/training/014089.jpg
0,/mnist/training/014092.jpg
0,/mnist/training/014097.jpg
0,/mnist/training/014102.jpg
0,/mnist/training/014110.jpg
0,/mnist/training/014131.jpg
0,/mnist/training/014137.jpg
0,/mnist/training/014148.jpg
0,/mnist/training/014153.jpg
0,/mnist/training/014157.jpg
0,/mnist/training/014158.jpg
0,/mnist/training/014160.jpg
0,/mnist/training/014161.jpg
0,/mnist/training/014165.jpg
0,/mnist/training/014179.jpg
0,/mnist/training/014202.jpg
0,/mnist/training/014229.jpg
0,/mnist/training/01423.jpg
0,/mnist/training/014258.jpg
0,/mnist/training/014269.jpg
0,/mnist/training/014276.jpg
0,/mnist/training/014278.jpg
0,/mnist/training/014282.jpg
0,/mnist/training/014291.jpg
0,/mnist/training/014311.jpg
0,/mnist/training/014319.jpg
0,/mnist/training/014323.jpg
0,/mnist/training/014325.jpg
0,/mnist/training/014329.jpg
0,/mnist/training/014334.jpg
0,/mnist/training/014356.jpg
0,/mnist/training/014384.jpg
0,/mnist/training/014393.jpg
0,/mnist/training/014402.jpg
0,/mnist/training/014412.jpg
0,/mnist/training/014419.jpg
0,/mnist/training/014425.jpg
0,/mnist/training/01443.jpg
0,/mnist/training/014430.jpg
0,/mnist/training/014445.jpg
0,/mnist/training/014461.jpg
0,/mnist/training/014472.jpg
0,/mnist/training/014481.jpg
0,/mnist/training/014491.jpg
0,/mnist/training/014511.jpg
0,/mnist/training/014513.jpg
0,/mnist/training/014518.jpg
0,/mnist/training/014530.jpg
0,/mnist/training/01454.jpg
0,/mnist/training/014545.jpg
0,/mnist/training/014557.jpg
0,/mnist/training/014559.jpg
0,/mnist/training/014564.jpg
0,/mnist/training/014574.jpg
0,/mnist/training/014589.jpg
0,/mnist/training/014613.jpg
0,/mnist/training/014629.jpg
0,/mnist/training/014644.jpg
0,/mnist/training/014649.jpg
0,/mnist/training/014668.jpg
0,/mnist/training/014675.jpg
0,/mnist/training/014693.jpg
0,/mnist/training/014705.jpg
0,/mnist/training/01471.jpg
0,/mnist/training/014712.jpg
0,/mnist/training/014717.jpg
0,/mnist/training/014722.jpg
0,/mnist/training/014723.jpg
0,/mnist/training/014729.jpg
0,/mnist/training/014746.jpg
0,/mnist/training/014749.jpg
0,/mnist/training/014752.jpg
0,/mnist/training/014773.jpg
0,/mnist/training/014775.jpg
0,/mnist/training/01479.jpg
0,/mnist/training/014817.jpg
0,/mnist/training/014820.jpg
0,/mnist/training/014840.jpg
0,/mnist/training/014857.jpg
0,/mnist/training/014877.jpg
0,/mnist/training/01489.jpg
0,/mnist/training/014890.jpg
0,/mnist/training/014897.jpg
0,/mnist/training/014919.jpg
0,/mnist/training/014937.jpg
0,/mnist/training/014944.jpg
0,/mnist/training/014949.jpg
0,/mnist/training/01495.jpg
0,/mnist/training/014959.jpg
0,/mnist/training/014965.jpg
0,/mnist/training/014971.jpg
0,/mnist/training/014991.jpg
0,/mnist/training/01501.jpg
0,/mnist/training/015015.jpg
0,/mnist/training/015017.jpg
0,/mnist/training/01502.jpg
0,/mnist/training/015028.jpg
0,/mnist/training/015042.jpg
0,/mnist/training/015046.jpg
0,/mnist/training/015060.jpg
0,/mnist/training/015064.jpg
0,/mnist/training/015065.jpg
0,/mnist/training/015103.jpg
0,/mnist/training/015108.jpg
0,/mnist/training/015119.jpg
0,/mnist/training/01512.jpg
0,/mnist/training/015120.jpg
0,/mnist/training/015130.jpg
0,/mnist/training/015133.jpg
0,/mnist/training/015142.jpg
0,/mnist/training/015150.jpg
0,/mnist/training/015156.jpg
0,/mnist/training/015160.jpg
0,/mnist/training/015169.jpg
0,/mnist/training/01517.jpg
0,/mnist/training/015189.jpg
0,/mnist/training/015191.jpg
0,/mnist/training/015198.jpg
0,/mnist/training/015208.jpg
0,/mnist/training/015237.jpg
0,/mnist/training/015242.jpg
0,/mnist/training/015249.jpg
0,/mnist/training/015275.jpg
0,/mnist/training/015288.jpg
0,/mnist/training/015291.jpg
0,/mnist/training/01530.jpg
0,/mnist/training/015311.jpg
0,/mnist/training/015318.jpg
0,/mnist/training/01532.jpg
0,/mnist/training/015325.jpg
0,/mnist/training/015329.jpg
0,/mnist/training/015330.jpg
0,/mnist/training/015344.jpg
0,/mnist/training/015382.jpg
0,/mnist/training/015383.jpg
0,/mnist/training/015399.jpg
0,/mnist/training/015407.jpg
0,/mnist/training/015442.jpg
0,/mnist/training/015445.jpg
0,/mnist/training/015454.jpg
0,/mnist/training/015471.jpg
0,/mnist/training/015480.jpg
0,/mnist/training/015491.jpg
0,/mnist/training/015492.jpg
0,/mnist/training/015504.jpg
0,/mnist/training/015505.jpg
0,/mnist/training/015508.jpg
0,/mnist/training/015516.jpg
0,/mnist/training/015520.jpg
0,/mnist/training/015524.jpg
0,/mnist/training/015530.jpg
0,/mnist/training/015542.jpg
0,/mnist/training/015559.jpg
0,/mnist/training/015564.jpg
0,/mnist/training/015566.jpg
0,/mnist/training/015567.jpg
0,/mnist/training/015580.jpg
0,/mnist/training/015581.jpg
0,/mnist/training/015582.jpg
0,/mnist/training/015583.jpg
0,/mnist/training/015590.jpg
0,/mnist/training/0156.jpg
0,/mnist/training/015600.jpg
0,/mnist/training/015619.jpg
0,/mnist/training/015621.jpg
0,/mnist/training/015628.jpg
0,/mnist/training/015637.jpg
0,/mnist/training/015648.jpg
0,/mnist/training/015662.jpg
0,/mnist/training/015663.jpg
0,/mnist/training/015675.jpg
0,/mnist/training/015692.jpg
0,/mnist/training/015694.jpg
0,/mnist/training/015695.jpg
0,/mnist/training/015700.jpg
0,/mnist/training/015704.jpg
0,/mnist/training/01571.jpg
0,/mnist/training/015711.jpg
0,/mnist/training/015734.jpg
0,/mnist/training/015753.jpg
0,/mnist/training/015759.jpg
0,/mnist/training/015761.jpg
0,/mnist/training/015765.jpg
0,/mnist/training/015770.jpg
0,/mnist/training/015777.jpg
0,/mnist/training/015779.jpg
0,/mnist/training/01578.jpg
0,/mnist/training/015795.jpg
0,/mnist/training/015798.jpg
0,/mnist/training/015814.jpg
0,/mnist/training/015825.jpg
0,/mnist/training/015828.jpg
0,/mnist/training/015854.jpg
0,/mnist/training/015863.jpg
0,/mnist/training/015864.jpg
0,/mnist/training/015868.jpg
0,/mnist/training/015882.jpg
0,/mnist/training/015883.jpg
0,/mnist/training/015890.jpg
0,/mnist/training/01590.jpg
0,/mnist/training/015901.jpg
0,/mnist/training/015904.jpg
0,/mnist/training/015910.jpg
0,/mnist/training/015926.jpg
0,/mnist/training/015928.jpg
0,/mnist/training/015934.jpg
0,/mnist/training/015946.jpg
0,/mnist/training/015955.jpg
0,/mnist/training/01596.jpg
0,/mnist/training/015965.jpg
0,/mnist/training/015971.jpg
0,/mnist/training/015992.jpg
0,/mnist/training/015993.jpg
0,/mnist/training/01600.jpg
0,/mnist/training/016031.jpg
0,/mnist/training/016043.jpg
0,/mnist/training/016045.jpg
0,/mnist/training/01605.jpg
0,/mnist/training/01606.jpg
0,/mnist/training/016081.jpg
0,/mnist/training/016083.jpg
0,/mnist/training/016085.jpg
0,/mnist/training/016105.jpg
0,/mnist/training/016119.jpg
0,/mnist/training/016122.jpg
0,/mnist/training/016136.jpg
0,/mnist/training/016139.jpg
0,/mnist/training/016144.jpg
0,/mnist/training/016151.jpg
0,/mnist/training/016163.jpg
0,/mnist/training/016178.jpg
0,/mnist/training/016192.jpg
0,/mnist/training/016202.jpg
0,/mnist/training/016217.jpg
0,/mnist/training/016221.jpg
0,/mnist/training/016227.jpg
0,/mnist/training/016238.jpg
0,/mnist/training/016244.jpg
0,/mnist/training/01625.jpg
0,/mnist/training/01626.jpg
0,/mnist/training/016285.jpg
0,/mnist/training/016286.jpg
0,/mnist/training/016305.jpg
0,/mnist/training/016306.jpg
0,/mnist/training/016318.jpg
0,/mnist/training/016323.jpg
0,/mnist/training/016326.jpg
0,/mnist/training/016352.jpg
0,/mnist/training/016354.jpg
0,/mnist/training/016355.jpg
0,/mnist/training/016363.jpg
0,/mnist/training/016396.jpg
0,/mnist/training/016402.jpg
0,/mnist/training/016412.jpg
0,/mnist/training/016415.jpg
0,/mnist/training/016423.jpg
0,/mnist/training/016428.jpg
0,/mnist/training/016429.jpg
0,/mnist/training/016439.jpg
0,/mnist/training/01645.jpg
0,/mnist/training/016460.jpg
0,/mnist/training/016474.jpg
0,/mnist/training/016484.jpg
0,/mnist/training/016485.jpg
0,/mnist/training/016498.jpg
0,/mnist/training/016501.jpg
0,/mnist/training/016516.jpg
0,/mnist/training/016518.jpg
0,/mnist/training/016519.jpg
0,/mnist/training/016520.jpg
0,/mnist/training/016523.jpg
0,/mnist/training/016540.jpg
0,/mnist/training/016543.jpg
0,/mnist/training/016563.jpg
0,/mnist/training/016585.jpg
0,/mnist/training/016595.jpg
0,/mnist/training/016598.jpg
0,/mnist/training/016606.jpg
0,/mnist/training/016607.jpg
0,/mnist/training/016618.jpg
0,/mnist/training/016619.jpg
0,/mnist/training/016634.jpg
0,/mnist/training/01664.jpg
0,/mnist/training/016640.jpg
0,/mnist/training/016642.jpg
0,/mnist/training/016679.jpg
0,/mnist/training/016705.jpg
0,/mnist/training/016749.jpg
0,/mnist/training/016758.jpg
0,/mnist/training/016761.jpg
0,/mnist/training/016777.jpg
0,/mnist/training/01678.jpg
0,/mnist/training/016787.jpg
0,/mnist/training/016803.jpg
0,/mnist/training/016817.jpg
0,/mnist/training/01682.jpg
0,/mnist/training/016866.jpg
0,/mnist/training/016868.jpg
0,/mnist/training/016888.jpg
0,/mnist/training/0169.jpg
0,/mnist/training/016903.jpg
0,/mnist/training/016905.jpg
0,/mnist/training/016921.jpg
0,/mnist/training/016928.jpg
0,/mnist/training/016941.jpg
0,/mnist/training/016961.jpg
0,/mnist/training/016975.jpg
0,/mnist/training/016987.jpg
0,/mnist/training/016997.jpg
0,/mnist/training/017003.jpg
0,/mnist/training/017009.jpg
0,/mnist/training/01701.jpg
0,/mnist/training/017025.jpg
0,/mnist/training/017048.jpg
0,/mnist/training/017049.jpg
0,/mnist/training/017050.jpg
0,/mnist/training/017051.jpg
0,/mnist/training/017064.jpg
0,/mnist/training/01709.jpg
0,/mnist/training/017095.jpg
0,/mnist/training/017106.jpg
0,/mnist/training/017108.jpg
0,/mnist/training/01712.jpg
0,/mnist/training/017122.jpg
0,/mnist/training/017124.jpg
0,/mnist/training/017133.jpg
0,/mnist/training/017134.jpg
0,/mnist/training/017149.jpg
0,/mnist/training/017169.jpg
0,/mnist/training/017187.jpg
0,/mnist/training/017200.jpg
0,/mnist/training/017210.jpg
0,/mnist/training/017214.jpg
0,/mnist/training/017223.jpg
0,/mnist/training/01723.jpg
0,/mnist/training/017236.jpg
0,/mnist/training/017245.jpg
0,/mnist/training/01725.jpg
0,/mnist/training/017285.jpg
0,/mnist/training/01729.jpg
0,/mnist/training/017293.jpg
0,/mnist/training/017304.jpg
0,/mnist/training/017314.jpg
0,/mnist/training/017322.jpg
0,/mnist/training/017327.jpg
0,/mnist/training/017334.jpg
0,/mnist/training/017335.jpg
0,/mnist/training/017349.jpg
0,/mnist/training/017360.jpg
0,/mnist/training/017365.jpg
0,/mnist/training/017376.jpg
0,/mnist/training/017379.jpg
0,/mnist/training/017381.jpg
0,/mnist/training/017392.jpg
0,/mnist/training/017411.jpg
0,/mnist/training/01742.jpg
0,/mnist/training/017449.jpg
0,/mnist/training/017452.jpg
0,/mnist/training/017454.jpg
0,/mnist/training/017458.jpg
0,/mnist/training/017462.jpg
0,/mnist/training/017466.jpg
0,/mnist/training/017476.jpg
0,/mnist/training/017479.jpg
0,/mnist/training/017485.jpg
0,/mnist/training/017503.jpg
0,/mnist/training/017508.jpg
0,/mnist/training/017518.jpg
0,/mnist/training/017519.jpg
0,/mnist/training/017534.jpg
0,/mnist/training/017535.jpg
0,/mnist/training/017539.jpg
0,/mnist/training/017549.jpg
0,/mnist/training/017581.jpg
0,/mnist/training/017585.jpg
0,/mnist/training/017603.jpg
0,/mnist/training/017606.jpg
0,/mnist/training/017611.jpg
0,/mnist/training/017620.jpg
0,/mnist/training/017625.jpg
0,/mnist/training/017648.jpg
0,/mnist/training/017655.jpg
0,/mnist/training/01769.jpg
0,/mnist/training/017693.jpg
0,/mnist/training/017709.jpg
0,/mnist/training/01771.jpg
0,/mnist/training/017725.jpg
0,/mnist/training/017726.jpg
0,/mnist/training/017738.jpg
0,/mnist/training/017741.jpg
0,/mnist/training/01775.jpg
0,/mnist/training/017755.jpg
0,/mnist/training/017761.jpg
0,/mnist/training/017770.jpg
0,/mnist/training/017779.jpg
0,/mnist/training/017797.jpg
0,/mnist/training/017828.jpg
0,/mnist/training/017838.jpg
0,/mnist/training/017871.jpg
0,/mnist/training/017877.jpg
0,/mnist/training/017881.jpg
0,/mnist/training/017905.jpg
0,/mnist/training/017923.jpg
0,/mnist/training/017930.jpg
0,/mnist/training/017932.jpg
0,/mnist/training/017941.jpg
0,/mnist/training/017956.jpg
0,/mnist/training/01796.jpg
0,/mnist/training/017968.jpg
0,/mnist/training/01797.jpg
0,/mnist/training/017977.jpg
0,/mnist/training/01798.jpg
0,/mnist/training/017987.jpg
0,/mnist/training/018022.jpg
0,/mnist/training/018028.jpg
0,/mnist/training/018029.jpg
0,/mnist/training/018042.jpg
0,/mnist/training/018055.jpg
0,/mnist/training/018064.jpg
0,/mnist/training/018073.jpg
0,/mnist/training/018093.jpg
0,/mnist/training/018102.jpg
